entity,n_rows,sample_pcc,sample_pcc_median,log2_rmse,log2_mae,r2,axis,fold_id,candidate
WAY_B-2_P17,38,0.9938609103870638,0.9944390564964958,0.31879572393728134,0.22442171295025934,0.9870889069222454,plate,11,mask_compound
WAY_B-2_P22,35,0.9953950004163681,0.9959228428716723,0.2776816356166651,0.1824031568030579,0.9901826178338281,plate,11,mask_compound
WAY_BP13,39,0.9895484479860119,0.9893470796023791,0.39667385029775026,0.2868703998924719,0.9773268823521226,plate,11,mask_compound
WAY_BP15,36,0.9937486748812633,0.9940681385698997,0.3249724744500145,0.234888911691468,0.9852896916460474,plate,11,mask_compound
WAY_BP6,38,0.9893297999729795,0.989393207013529,0.41833813422315513,0.302517809822684,0.9753715035464557,plate,11,mask_compound
WAY_CP35,69,0.9916162471532377,0.9928569500466389,0.3567330039759589,0.24098841951630545,0.9821148103218026,plate,11,mask_compound
WAY_CP40,68,0.9865661361931972,0.9890127908944542,0.4341491827275563,0.31013685496365845,0.9703161787896095,plate,11,mask_compound
WAY_CP49,33,0.9930756826937484,0.9938412565337279,0.32295762994964516,0.2139178370047977,0.9856182189782438,plate,11,mask_compound
WAY_CP5,31,0.9897775851697821,0.9916152472841423,0.3934286658553836,0.281688493607091,0.9772654950086881,plate,11,mask_compound
WAY_CP52,33,0.9932339862300752,0.9942847454737874,0.32247508470499026,0.2187868362944906,0.9857904999743315,plate,11,mask_compound
WAY_CP71,35,0.9937117422980724,0.9940299982756382,0.30944464155976475,0.21295479472034728,0.9869630711597429,plate,11,mask_compound
BAH,1492,0.9716930435658038,0.9732495701037847,0.6506371543003124,0.4345225737083955,0.941833287013747,strain,0,mask_compound
CEK,1484,0.9763449688759077,0.9784438773257351,0.6149340143746442,0.40582448333450505,0.9490034003976083,strain,1,mask_compound
